country,iso3,year,Q1,Q2,Q3,Q4
New Zealand,NZL,1990,"1,533,000","1,543,000","1,536,000","1,527,000"
New Zealand,NZL,1991,"1,519,000","1,513,000","1,505,000","1,499,000"
New Zealand,NZL,1992,"1,508,000","1,518,000","1,511,000","1,518,000"
New Zealand,NZL,1993,"1,526,000","1,535,000","1,552,000","1,566,000"
New Zealand,NZL,1994,"1,582,000","1,599,000","1,620,000","1,643,000"
New Zealand,NZL,1995,"1,662,000","1,678,000","1,695,000","1,709,000"
New Zealand,NZL,1996,"1,722,000","1,740,000","1,754,000","1,744,000"
New Zealand,NZL,1997,"1,745,000","1,754,000","1,752,000","1,750,000"
New Zealand,NZL,1998,"1,745,000","1,738,000","1,737,000","1,734,000"
New Zealand,NZL,1999,"1,752,000","1,758,000","1,766,000","1,786,000"
New Zealand,NZL,2000,"1,784,000","1,784,000","1,806,000","1,822,000"
New Zealand,NZL,2001,"1,824,000","1,841,000","1,845,000","1,868,000"
New Zealand,NZL,2002,"1,893,000","1,905,000","1,903,000","1,918,000"
New Zealand,NZL,2003,"1,926,000","1,942,000","1,971,000","1,973,000"
New Zealand,NZL,2004,"1,991,000","2,006,000","2,030,000","2,064,000"
New Zealand,NZL,2005,"2,062,000","2,071,000","2,098,000","2,099,000"
New Zealand,NZL,2006,"2,120,000","2,140,000","2,133,000","2,133,000"
New Zealand,NZL,2007,"2,159,000","2,170,000","2,166,000","2,180,000"
New Zealand,NZL,2008,"2,182,000","2,181,000","2,182,000","2,195,000"
New Zealand,NZL,2009,"2,156,000","2,157,000","2,137,000","2,139,000"
New Zealand,NZL,2010,"2,147,000","2,151,000","2,169,000","2,161,000"
New Zealand,NZL,2011,"2,181,000","2,189,000","2,192,000","2,191,000"
New Zealand,NZL,2012,"2,194,000","2,198,000","2,188,000","2,194,000"
New Zealand,NZL,2013,"2,198,000","2,210,000","2,242,000","2,257,000"
New Zealand,NZL,2014,"2,280,000","2,290,000","2,314,000","2,337,000"
New Zealand,NZL,2015,"2,354,000","2,358,000","2,347,000","2,369,000"
Norway,NOR,1980,"1,885,000","1,918,000","1,901,000","1,927,000"
Norway,NOR,1981,"1,939,000","1,931,000","1,934,000","1,936,000"
Norway,NOR,1982,"1,940,000","1,964,000","1,929,000","1,940,000"
Norway,NOR,1983,"1,927,000","1,958,000","1,931,000","1,965,000"
Norway,NOR,1984,"1,976,000","1,978,000","1,945,000","1,980,000"
Norway,NOR,1985,"1,991,000","2,007,000","2,009,000","2,049,000"
Norway,NOR,1986,"2,068,000","2,098,000","2,072,000","2,106,000"
Norway,NOR,1987,"2,113,000","2,140,000","2,117,000","2,133,000"
Norway,NOR,1988,"2,126,000","2,127,000","2,124,000","2,080,000"
Norway,NOR,1989,"2,051,000","2,068,000","2,054,000","2,022,000"
Norway,NOR,1990,"2,008,000","2,039,000","2,050,000","2,023,000"
Norway,NOR,1991,"1,986,000","1,997,000","2,046,000","2,009,000"
Norway,NOR,1992,"1,980,000","1,996,000","2,035,000","2,005,000"
Norway,NOR,1993,"1,970,000","1,998,000","2,033,000","2,016,000"
Norway,NOR,1994,"1,991,000","2,022,000","2,074,000","2,052,000"
Norway,NOR,1995,"2,040,000","2,066,000","2,113,000","2,097,000"
Norway,NOR,1996,"2,089,000","2,130,000","2,159,000","2,148,000"
Norway,NOR,1997,"2,152,000","2,196,000","2,222,000","2,209,000"
Norway,NOR,1998,"2,219,000","2,258,000","2,268,000","2,249,000"
Norway,NOR,1999,"2,241,000","2,269,000","2,271,000","2,256,000"
Norway,NOR,2000,"2,246,000","2,286,000","2,283,000","2,262,000"
Norway,NOR,2001,"2,262,000","2,289,000","2,285,000","2,275,000"
Norway,NOR,2002,"2,276,000","2,303,000","2,298,000","2,267,000"
Norway,NOR,2003,"2,261,000","2,275,000","2,278,000","2,260,000"
Norway,NOR,2004,"2,255,000","2,283,000","2,290,000","2,274,000"
Norway,NOR,2005,"2,267,000","2,286,000","2,304,000","2,298,000"
Norway,NOR,2006,"2,326,000","2,354,000","2,381,000","2,389,000"
Norway,NOR,2007,"2,397,000","2,434,000","2,459,000","2,484,000"
Norway,NOR,2008,"2,497,000","2,532,000","2,542,000","2,525,000"
Norway,NOR,2009,"2,506,000","2,525,000","2,504,000","2,497,000"
Norway,NOR,2010,"2,486,000","2,516,000","2,515,000","2,517,000"
Norway,NOR,2011,"2,511,000","2,538,000","2,561,000","2,562,000"
Norway,NOR,2012,"2,570,000","2,604,000","2,602,000","2,589,000"
Norway,NOR,2013,"2,583,000","2,611,000","2,626,000","2,619,000"
Norway,NOR,2014,"2,606,000","2,648,000","2,646,000","2,650,000"
Norway,NOR,2015,"2,628,000","2,663,000","2,666,000","2,647,000"
Poland,POL,1980, -   , -   , -   , -   
Poland,POL,1981, -   , -   , -   , -   
Poland,POL,1982, -   , -   , -   , -   
Poland,POL,1983, -   , -   , -   , -   
Poland,POL,1984, -   , -   , -   , -   
Poland,POL,1985, -   , -   , -   , -   
Poland,POL,1986, -   , -   , -   , -   
Poland,POL,1987, -   , -   , -   , -   
Poland,POL,1988, -   , -   , -   , -   
Poland,POL,1989, -   , -   , -   , -   
Poland,POL,1990,"10,596,000","10,230,000","9,865,100","10,167,000"
Poland,POL,1991,"9,952,000","9,838,000","9,519,000","9,264,000"
Poland,POL,1992,"9,396,000","9,196,000","9,084,000","9,041,000"
Poland,POL,1993,"8,994,000","8,891,000","8,826,000","8,790,000"
Poland,POL,1994,"8,849,000","8,782,000","8,800,000","8,773,000"
Poland,POL,1995,"8,884,000","8,877,000","8,863,000","8,668,000"
Poland,POL,1996,"8,487,000","8,513,000","8,522,000","8,671,000"
Poland,POL,1997,"8,567,000","8,606,000","8,629,000","8,637,000"
Poland,POL,1998,"8,717,000","8,738,000","8,988,000","8,850,000"
Poland,POL,1999,"8,947,000","8,951,000","8,889,000","8,799,000"
Poland,POL,2000,"8,379,000","8,351,000","8,295,000","8,180,000"
Poland,POL,2001,"8,124,000","8,065,000","7,998,000","7,817,000"
Poland,POL,2002,"7,840,000","7,796,000","7,755,000","7,686,000"
Poland,POL,2003,"7,612,000","7,618,000","7,615,000","7,480,000"
Poland,POL,2004,"7,518,000","7,562,000","7,555,000","7,495,000"
Poland,POL,2005,"7,606,000","7,664,000","7,678,000","7,639,000"
Poland,POL,2006,"7,756,000","7,833,000","7,864,000","7,857,000"
Poland,POL,2007,"8,007,000","8,071,000","8,117,000","8,127,000"
Poland,POL,2008,"8,303,000","8,330,000","8,347,000","8,270,000"
Poland,POL,2009,"8,238,000","8,225,000","8,233,000","8,213,000"
Poland,POL,2010,"8,274,000","8,334,000","8,372,000","8,366,000"
Poland,POL,2011,"8,504,000","8,515,000","8,502,000","8,476,000"
Poland,POL,2012,"8,526,000","8,518,000","8,487,000","8,447,000"
Poland,POL,2013,"8,476,000","8,490,000","8,499,000","8,509,000"
Poland,POL,2014,"8,539,000","8,561,000","8,582,000","8,609,000"
Poland,POL,2015,"8,629,000","8,637,000","8,665,000", -   
Portugal,PRT,1980, -   , -   , -   , -   
Portugal,PRT,1981, -   , -   , -   , -   
Portugal,PRT,1982, -   , -   , -   , -   
Portugal,PRT,1983, -   , -   , -   , -   
Portugal,PRT,1984, -   , -   , -   , -   
Portugal,PRT,1985, -   , -   , -   , -   
Portugal,PRT,1986, -   , -   , -   , -   
Portugal,PRT,1987, -   , -   , -   , -   
Portugal,PRT,1988, -   , -   , -   , -   
Portugal,PRT,1989, -   , -   , -   , -   
Portugal,PRT,1990,"10,596,000","10,230,000","9,865,100","10,167,000"
Portugal,PRT,1991,"9,952,000","9,838,000","9,519,000","9,264,000"
Portugal,PRT,1992,"9,396,000","9,196,000","9,084,000","9,041,000"
Portugal,PRT,1993,"8,994,000","8,891,000","8,826,000","8,790,000"
Portugal,PRT,1994,"8,849,000","8,782,000","8,800,000","8,773,000"
Portugal,PRT,1995,"8,884,000","8,877,000","8,863,000","8,668,000"
Portugal,PRT,1996,"8,487,000","8,513,000","8,522,000","8,671,000"
Portugal,PRT,1997,"8,567,000","8,606,000","8,629,000","8,637,000"
Portugal,PRT,1998,"8,717,000","8,738,000","8,988,000","8,850,000"
Portugal,PRT,1999,"8,947,000","8,951,000","8,889,000","8,799,000"
Portugal,PRT,2000,"8,379,000","8,351,000","8,295,000","8,180,000"
Portugal,PRT,2001,"8,124,000","8,065,000","7,998,000","7,817,000"
Portugal,PRT,2002,"7,840,000","7,796,000","7,755,000","7,686,000"
Portugal,PRT,2003,"7,612,000","7,618,000","7,615,000","7,480,000"
Portugal,PRT,2004,"7,518,000","7,562,000","7,555,000","7,495,000"
Portugal,PRT,2005,"7,606,000","7,664,000","7,678,000","7,639,000"
Portugal,PRT,2006,"7,756,000","7,833,000","7,864,000","7,857,000"
Portugal,PRT,2007,"8,007,000","8,071,000","8,117,000","8,127,000"
Portugal,PRT,2008,"8,303,000","8,330,000","8,347,000","8,270,000"
Portugal,PRT,2009,"8,238,000","8,225,000","8,233,000","8,213,000"
Portugal,PRT,2010,"8,274,000","8,334,000","8,372,000","8,366,000"
Portugal,PRT,2011,"8,504,000","8,515,000","8,502,000","8,476,000"
Portugal,PRT,2012,"8,526,000","8,518,000","8,487,000","8,447,000"
Portugal,PRT,2013,"8,476,000","8,490,000","8,499,000","8,509,000"
Portugal,PRT,2014,"8,539,000","8,561,000","8,582,000","8,609,000"
Portugal,PRT,2015,"8,629,000","8,637,000","8,665,000", -   
Romania,ROU,1980,"7,025,000","7,271,000","7,402,000","7,301,000"
Romania,ROU,1981,"7,145,000","7,365,000","7,518,000","7,403,000"
Romania,ROU,1982,"7,252,000","7,515,000","7,632,000","7,545,000"
Romania,ROU,1983,"7,322,000","7,541,000","7,657,000","7,482,000"
Romania,ROU,1984,"7,320,000","7,437,000","7,645,000","7,571,000"
Romania,ROU,1985,"7,192,000","7,695,000","7,774,000","7,649,000"
Romania,ROU,1986,"7,445,000","7,727,000","7,809,000","7,702,000"
Romania,ROU,1987,"7,466,000","7,740,000","7,827,000","7,634,000"
Romania,ROU,1988,"7,528,000","7,755,000","7,855,000","7,732,000"
Romania,ROU,1989,"7,650,000","7,838,000","7,949,000","7,824,000"
Romania,ROU,1990,"7,893,000","8,138,000","8,046,000","7,793,000"
Romania,ROU,1991,"7,361,000","7,194,000","7,085,000","6,808,000"
Romania,ROU,1992, -   , -   , -   , -   
Romania,ROU,1993, -   , -   , -   , -   
Romania,ROU,1994,"6,188,000","6,254,000","6,122,000","5,940,000"
Romania,ROU,1995,"5,857,000","5,965,000","5,930,000","5,783,000"
Romania,ROU,1996,"5,638,000","5,841,000","5,826,000","5,715,000"
Romania,ROU,1997,"5,502,000","5,529,000","5,406,000","5,135,000"
Romania,ROU,1998,"5,250,000","5,259,000","5,165,000","5,060,800"
Romania,ROU,1999,"4,897,700","4,823,600","4,736,100","4,672,800"
Romania,ROU,2000,"4,396,000","4,499,800","4,473,700","4,434,200"
Romania,ROU,2001,"4,447,500","4,521,500","4,546,400","4,507,300"
Romania,ROU,2002,"4,333,800","4,397,500","4,399,400","4,353,000"
Romania,ROU,2003,"4,348,600","4,411,400","4,416,800","4,374,000"
Romania,ROU,2004,"4,375,800","4,423,100","4,452,000","4,432,100"
Romania,ROU,2005,"4,500,700","4,560,300","4,563,200","4,537,600"
Romania,ROU,2006,"4,565,600","4,604,000","4,615,300","4,603,400"
Romania,ROU,2007,"4,671,300","4,733,800","4,746,100","4,734,400"
Romania,ROU,2008,"4,775,500","4,829,200","4,828,900","4,791,200"
Romania,ROU,2009,"4,762,900","4,657,800","4,537,700","4,419,200"
Romania,ROU,2010,"4,313,200","4,278,000","4,223,300","4,146,400"
Romania,ROU,2011,"4,096,500","4,155,000","4,198,000","4,198,500"
Romania,ROU,2012,"4,229,700","4,301,700","4,318,400","4,321,600"
Romania,ROU,2013,"4,347,900","4,380,100","4,371,600","4,360,300"
Romania,ROU,2014,"4,371,500","4,423,200","4,434,200","4,443,800"
Romania,ROU,2015,"4,481,200","4,535,900","4,577,400","4,590,800"
Russian Federation,RUS,1980, -   , -   , -   , -   
Russian Federation,RUS,1981, -   , -   , -   , -   
Russian Federation,RUS,1982, -   , -   , -   , -   
Russian Federation,RUS,1983, -   , -   , -   , -   
Russian Federation,RUS,1984, -   , -   , -   , -   
Russian Federation,RUS,1985, -   , -   , -   , -   
Russian Federation,RUS,1986, -   , -   , -   , -   
Russian Federation,RUS,1987, -   , -   , -   , -   
Russian Federation,RUS,1988, -   , -   , -   , -   
Russian Federation,RUS,1989, -   , -   , -   , -   
Russian Federation,RUS,1990,"71,953,000","72,523,000","72,817,000","72,836,000"
Russian Federation,RUS,1991,"73,411,150","73,772,240","73,877,380","73,272,420"
Russian Federation,RUS,1992,"72,750,450","72,075,480","71,291,660","71,147,520"
Russian Federation,RUS,1993,"71,077,190","70,778,120","70,578,750","70,080,310"
Russian Federation,RUS,1994,"69,216,350","68,485,310","67,986,880","67,421,980"
Russian Federation,RUS,1995,"66,391,880","66,292,190","66,292,190","65,993,120"
Russian Federation,RUS,1996,"66,133,340","66,000,000","65,900,000","65,900,000"
Russian Federation,RUS,1997,"65,600,000","65,466,670","65,400,000","65,166,670"
Russian Federation,RUS,1998,"64,000,000","63,733,330","63,533,330","63,300,000"
Russian Federation,RUS,1999,"61,066,670","62,833,330","63,933,330","63,633,330"
Russian Federation,RUS,2000,"63,566,670","65,600,000","65,833,340","65,200,000"
Russian Federation,RUS,2001,"64,300,000","65,366,670","65,800,000","65,266,670"
Russian Federation,RUS,2002,"65,833,340","66,766,660","67,766,660","66,433,340"
Russian Federation,RUS,2003,"65,133,330","66,200,000","67,133,340","66,900,000"
Russian Federation,RUS,2004,"66,166,660","67,866,660","68,166,660","67,200,000"
Russian Federation,RUS,2005,"67,100,000","68,366,660","69,000,000","68,833,340"
Russian Federation,RUS,2006,"68,300,000","69,033,340","69,966,660","69,500,000"
Russian Federation,RUS,2007,"69,700,000","71,000,000","71,500,000","70,800,000"
Russian Federation,RUS,2008,"70,066,660","71,600,000","71,800,000","70,400,000"
Russian Federation,RUS,2009,"68,533,340","69,533,340","70,366,660","69,466,660"
Russian Federation,RUS,2010,"68,166,660","70,166,660","71,200,000","70,233,340"
Russian Federation,RUS,2011,"69,500,000","70,833,340","72,000,000","71,100,000"
Russian Federation,RUS,2012,"70,066,660","71,933,340","72,566,660","71,600,000"
Russian Federation,RUS,2013,"70,900,000","71,400,000","72,000,000","71,266,660"
Russian Federation,RUS,2014,"70,833,340","71,500,000","72,166,660","71,666,660"
Russian Federation,RUS,2015,"71,600,000","72,233,340","73,100,000","72,333,340"
Serbia,SRB,1980, -   , -   , -   , -   
Serbia,SRB,1981, -   , -   , -   , -   
Serbia,SRB,1982, -   , -   , -   , -   
Serbia,SRB,1983, -   , -   , -   , -   
Serbia,SRB,1984, -   , -   , -   , -   
Serbia,SRB,1985, -   , -   , -   , -   
Serbia,SRB,1986, -   , -   , -   , -   
Serbia,SRB,1987, -   , -   , -   , -   
Serbia,SRB,1988, -   , -   , -   , -   
Serbia,SRB,1989, -   , -   , -   , -   
Serbia,SRB,1990, -   , -   , -   , -   
Serbia,SRB,1991, -   , -   , -   , -   
Serbia,SRB,1992, -   , -   , -   , -   
Serbia,SRB,1993, -   , -   , -   , -   
Serbia,SRB,1994, -   , -   , -   , -   
Serbia,SRB,1995, -   , -   , -   , -   
Serbia,SRB,1996, -   , -   , -   , -   
Serbia,SRB,1997, -   , -   , -   , -   
Serbia,SRB,1998, -   , -   , -   , -   
Serbia,SRB,1999, -   , -   , -   , -   
Serbia,SRB,2000, -   , -   , -   , -   
Serbia,SRB,2001, -   , -   , -   , -   
Serbia,SRB,2002, -   , -   , -   , -   
Serbia,SRB,2003, -   , -   , -   , -   
Serbia,SRB,2004, -   , -   , -   , -   
Serbia,SRB,2005, -   , -   , -   , -   
Serbia,SRB,2006, -   , -   , -   , -   
Serbia,SRB,2007, -   , -   , -   , -   
Serbia,SRB,2008,"2,838,140", -   ,"2,805,307", -   
Serbia,SRB,2009,"2,642,686", -   ,"2,590,188", -   
Serbia,SRB,2010,"2,412,106", -   ,"2,382,307", -   
Serbia,SRB,2011,"2,281,909", -   ,"2,224,508", -   
Serbia,SRB,2012,"2,157,618", -   ,"2,299,068", -   
Serbia,SRB,2013,"2,227,432", -   ,"2,394,004", -   
Serbia,SRB,2014,"2,342,966","2,407,930","2,475,136","2,459,048"
Serbia,SRB,2015,"2,494,346","2,565,712","2,615,221", -   
Slovakia,SVK,1980, -   , -   , -   , -   
Slovakia,SVK,1981, -   , -   , -   , -   
Slovakia,SVK,1982, -   , -   , -   , -   
Slovakia,SVK,1983, -   , -   , -   , -   
Slovakia,SVK,1984, -   , -   , -   , -   
Slovakia,SVK,1985, -   , -   , -   , -   
Slovakia,SVK,1986, -   , -   , -   , -   
Slovakia,SVK,1987, -   , -   , -   , -   
Slovakia,SVK,1988, -   , -   , -   , -   
Slovakia,SVK,1989, -   , -   , -   , -   
Slovakia,SVK,1990, -   , -   , -   , -   
Slovakia,SVK,1991, -   , -   , -   , -   
Slovakia,SVK,1992, -   , -   , -   , -   
Slovakia,SVK,1993, -   , -   , -   , -   
Slovakia,SVK,1994,"2,115,000","2,104,300","2,113,600","2,108,000"
Slovakia,SVK,1995,"2,117,700","2,138,100","2,158,200","2,173,100"
Slovakia,SVK,1996,"2,202,500","2,217,500","2,240,600","2,238,900"
Slovakia,SVK,1997,"2,215,700","2,207,100","2,200,500","2,200,200"
Slovakia,SVK,1998,"2,196,300","2,201,400","2,197,800","2,198,700"
Slovakia,SVK,1999,"2,157,500","2,128,400","2,124,700","2,117,700"
Slovakia,SVK,2000,"2,094,600","2,083,500","2,106,300","2,122,300"
Slovakia,SVK,2001,"2,101,100","2,118,000","2,136,600","2,139,000"
Slovakia,SVK,2002,"2,104,600","2,114,200","2,138,400","2,150,600"
Slovakia,SVK,2003,"2,130,800","2,170,100","2,186,700","2,170,600"
Slovakia,SVK,2004,"2,128,800","2,151,900","2,200,900","2,199,800"
Slovakia,SVK,2005,"2,177,400","2,196,800","2,235,700","2,254,700"
Slovakia,SVK,2006,"2,257,500","2,294,600","2,320,800","2,332,700"
Slovakia,SVK,2007,"2,326,600","2,337,700","2,366,500","2,398,300"
Slovakia,SVK,2008,"2,391,300","2,404,800","2,472,900","2,466,000"
Slovakia,SVK,2009,"2,388,200","2,378,500","2,366,900","2,329,600"
Slovakia,SVK,2010,"2,283,100","2,312,500","2,335,000","2,339,400"
Slovakia,SVK,2011,"2,296,100","2,319,200","2,330,300","2,315,700"
Slovakia,SVK,2012,"2,324,700","2,334,700","2,342,800","2,313,700"
Slovakia,SVK,2013,"2,327,700","2,327,800","2,334,400","2,327,100"
Slovakia,SVK,2014,"2,331,300","2,353,600","2,376,300","2,390,900"
Slovakia,SVK,2015,"2,392,000","2,416,800","2,434,800", -   
Slovenia,SVN,1980, -   , -   , -   , -   
Slovenia,SVN,1981, -   , -   , -   , -   
Slovenia,SVN,1982, -   , -   , -   , -   
Slovenia,SVN,1983, -   , -   , -   , -   
Slovenia,SVN,1984, -   , -   , -   , -   
Slovenia,SVN,1985, -   , -   , -   , -   
Slovenia,SVN,1986, -   , -   , -   , -   
Slovenia,SVN,1987, -   , -   , -   , -   
Slovenia,SVN,1988, -   , -   , -   , -   
Slovenia,SVN,1989, -   , -   , -   , -   
Slovenia,SVN,1990, -   , -   , -   , -   
Slovenia,SVN,1991, -   , -   , -   , -   
Slovenia,SVN,1992, -   , -   , -   , -   
Slovenia,SVN,1993, -   , -   , -   , -   
Slovenia,SVN,1994, -   , -   , -   , -   
Slovenia,SVN,1995, -   , -   , -   , -   
Slovenia,SVN,1996, -   , -   , -   , -   
Slovenia,SVN,1997, -   , -   , -   , -   
Slovenia,SVN,1998, -   , -   , -   , -   
Slovenia,SVN,1999, -   , -   , -   , -   
Slovenia,SVN,2000,"793,218","802,636","801,928","804,907"
Slovenia,SVN,2001,"801,560","808,886","807,298","808,182"
Slovenia,SVN,2002,"806,301","810,026","807,963","811,317"
Slovenia,SVN,2003,"796,741","802,875","801,703","805,875"
Slovenia,SVN,2004,"801,884","808,814","806,911","812,891"
Slovenia,SVN,2005,"807,404","814,766","812,748","818,309"
Slovenia,SVN,2006,"814,119","823,571","825,175","836,674"
Slovenia,SVN,2007,"841,511","852,857","854,585","867,449"
Slovenia,SVN,2008,"870,947","879,616","879,820","886,904"
Slovenia,SVN,2009,"868,732","860,789","853,460","850,016"
Slovenia,SVN,2010,"836,038","838,870","833,978","833,406"
Slovenia,SVN,2011,"821,669","829,034","823,037","823,419"
Slovenia,SVN,2012,"812,018","816,939","808,420","805,002"
Slovenia,SVN,2013,"788,863","795,402","793,244","798,232"
Slovenia,SVN,2014,"783,276","800,084","801,724","806,777"
Slovenia,SVN,2015,"797,356","804,913","805,645","811,382"
South Africa,ZAF,1980, -   , -   , -   , -   
South Africa,ZAF,1981, -   , -   , -   , -   
South Africa,ZAF,1982, -   , -   , -   , -   
South Africa,ZAF,1983, -   , -   , -   , -   
South Africa,ZAF,1984, -   , -   , -   , -   
South Africa,ZAF,1985, -   , -   , -   , -   
South Africa,ZAF,1986, -   , -   , -   , -   
South Africa,ZAF,1987, -   , -   , -   , -   
South Africa,ZAF,1988, -   , -   , -   , -   
South Africa,ZAF,1989, -   , -   , -   , -   
South Africa,ZAF,1990, -   , -   , -   , -   
South Africa,ZAF,1991, -   , -   , -   , -   
South Africa,ZAF,1992, -   , -   , -   , -   
South Africa,ZAF,1993, -   , -   , -   , -   
South Africa,ZAF,1994, -   , -   , -   , -   
South Africa,ZAF,1995, -   , -   , -   , -   
South Africa,ZAF,1996, -   , -   , -   , -   
South Africa,ZAF,1997, -   , -   , -   , -   
South Africa,ZAF,1998, -   , -   , -   , -   
South Africa,ZAF,1999, -   , -   , -   , -   
South Africa,ZAF,2000, -   , -   , -   , -   
South Africa,ZAF,2001,"12,494,000", -   , -   , -   
South Africa,ZAF,2002,"11,995,000", -   , -   , -   
South Africa,ZAF,2003,"11,666,000", -   , -   , -   
South Africa,ZAF,2004,"11,823,000", -   , -   , -   
South Africa,ZAF,2005,"12,503,000", -   , -   , -   
South Africa,ZAF,2006,"13,237,000", -   , -   , -   
South Africa,ZAF,2007,"13,326,000", -   , -   , -   
South Africa,ZAF,2008,"14,437,740","14,584,495","14,548,510","14,768,699"
South Africa,ZAF,2009,"14,615,502","14,356,960","13,829,798","13,973,037"
South Africa,ZAF,2010,"13,797,253","13,808,717","13,647,784","13,898,151"
South Africa,ZAF,2011,"13,903,593","13,921,808","14,118,385","14,336,414"
South Africa,ZAF,2012,"14,284,076","14,330,016","14,561,615","14,523,851"
South Africa,ZAF,2013,"14,558,375","14,691,538","15,035,843","15,176,755"
South Africa,ZAF,2014,"15,054,791","15,094,243","15,117,000","15,320,000"
South Africa,ZAF,2015,"15,459,000","15,657,000","15,828,000", -   
"Korea, Republic of",KOR,1980, -   , -   , -   , -   
"Korea, Republic of",KOR,1981, -   , -   , -   , -   
"Korea, Republic of",KOR,1982, -   , -   , -   , -   
"Korea, Republic of",KOR,1983, -   , -   , -   , -   
"Korea, Republic of",KOR,1984, -   , -   , -   , -   
"Korea, Republic of",KOR,1985, -   , -   , -   , -   
"Korea, Republic of",KOR,1986, -   , -   , -   , -   
"Korea, Republic of",KOR,1987, -   , -   , -   , -   
"Korea, Republic of",KOR,1988, -   , -   , -   , -   
"Korea, Republic of",KOR,1989, -   , -   , -   , -   
"Korea, Republic of",KOR,1990, -   , -   , -   , -   
"Korea, Republic of",KOR,1991, -   , -   , -   , -   
"Korea, Republic of",KOR,1992, -   , -   , -   , -   
"Korea, Republic of",KOR,1993, -   , -   , -   , -   
"Korea, Republic of",KOR,1994, -   , -   , -   , -   
"Korea, Republic of",KOR,1995, -   , -   , -   , -   
"Korea, Republic of",KOR,1996, -   , -   , -   , -   
"Korea, Republic of",KOR,1997, -   , -   , -   , -   
"Korea, Republic of",KOR,1998, -   , -   , -   , -   
"Korea, Republic of",KOR,1999, -   , -   ,"20,433,000","20,950,000"
"Korea, Republic of",KOR,2000,"20,934,000","21,100,000","21,266,000","21,344,000"
"Korea, Republic of",KOR,2001,"21,144,000","21,601,000","21,676,000","21,875,000"
"Korea, Republic of",KOR,2002,"22,123,000","22,123,000","22,174,000","22,203,000"
"Korea, Republic of",KOR,2003,"22,185,000","22,039,000","22,088,000","22,239,000"
"Korea, Republic of",KOR,2004,"22,703,000","22,400,000","22,348,000","22,613,000"
"Korea, Republic of",KOR,2005,"22,778,000","22,850,000","22,812,000","22,994,000"
"Korea, Republic of",KOR,2006,"23,120,000","23,123,000","23,126,000","23,254,000"
"Korea, Republic of",KOR,2007,"23,391,000","23,386,000","23,410,000","23,533,000"
"Korea, Republic of",KOR,2008,"23,613,000","23,558,000","23,558,000","23,607,000"
"Korea, Republic of",KOR,2009,"23,467,000","23,338,000","23,545,000","23,602,000"
"Korea, Republic of",KOR,2010,"23,592,000","23,910,000","23,915,000","23,906,000"
"Korea, Republic of",KOR,2011,"24,075,000","24,254,000","24,387,000","24,385,000"
"Korea, Republic of",KOR,2012,"24,534,000","24,715,000","24,736,000","24,740,000"
"Korea, Republic of",KOR,2013,"24,742,000","24,971,000","25,158,000","25,327,000"
"Korea, Republic of",KOR,2014,"25,599,000","25,374,000","25,738,000","25,766,000"
"Korea, Republic of",KOR,2015,"25,986,000","25,746,000","25,988,000","26,052,000"
Spain,ESP,1980,"12,013,300","11,892,700","11,883,100","11,790,500"
Spain,ESP,1981,"11,655,800","11,579,200","11,597,000","11,521,300"
Spain,ESP,1982,"11,469,300","11,477,400","11,500,800","11,477,800"
Spain,ESP,1983,"11,362,900","11,415,800","11,494,100","11,414,000"
Spain,ESP,1984,"11,172,200","11,119,300","11,143,500","11,040,300"
Spain,ESP,1985,"10,981,200","10,949,200","11,029,400","11,056,300"
Spain,ESP,1986,"11,049,200","11,151,000","11,275,900","11,359,200"
Spain,ESP,1987,"11,382,900","11,690,300","11,911,900","12,011,100"
Spain,ESP,1988,"12,013,600","12,110,400","12,319,100","12,371,200"
Spain,ESP,1989,"12,407,500","12,571,000","12,792,700","12,781,700"
Spain,ESP,1990,"12,837,500","12,906,800","13,033,600","13,041,800"
Spain,ESP,1991,"13,025,400","13,067,600","13,120,200","13,015,100"
Spain,ESP,1992,"12,909,400","12,893,300","12,869,800","12,616,800"
Spain,ESP,1993,"12,327,000","12,323,600","12,321,300","12,203,300"
Spain,ESP,1994,"12,088,500","12,186,100","12,277,900","12,278,100"
Spain,ESP,1995,"12,359,600","12,494,800","12,603,800","12,589,900"
Spain,ESP,1996,"12,626,700","12,787,100","13,007,800","13,064,500"
Spain,ESP,1997,"13,126,500","13,275,500","13,445,800","13,534,500"
Spain,ESP,1998,"13,632,900","13,814,200","14,047,600","14,122,000"
Spain,ESP,1999,"14,324,300","14,626,400","14,848,800","14,959,800"
Spain,ESP,2000,"15,119,300","15,440,200","15,681,800","15,782,300"
Spain,ESP,2001,"15,866,300","16,076,300","16,294,300","16,348,200"
Spain,ESP,2002,"16,482,300","16,766,900","16,919,300","16,991,900"
Spain,ESP,2003,"17,092,700","17,423,200","17,646,000","17,740,500"
Spain,ESP,2004,"17,770,200","18,018,900","18,289,100","18,490,800"
Spain,ESP,2005,"18,736,100","19,160,600","19,422,100","19,509,200"
Spain,ESP,2006,"19,578,400","19,891,600","20,091,000","20,195,400"
Spain,ESP,2007,"20,267,500","20,580,900","20,753,400","20,717,900"
Spain,ESP,2008,"20,620,000","20,646,900","20,556,400","20,055,300"
Spain,ESP,2009,"19,284,400","19,154,200","19,098,400","18,890,400"
Spain,ESP,2010,"18,652,900","18,751,100","18,819,000","18,674,900"
Spain,ESP,2011,"18,426,200","18,622,000","18,484,500","18,153,000"
